attraction_id,attraction_name,ratings,no_of_ratings,attraction_type,description,Latitude,Longitude,city,keywords,images_url
423,Funnydivers Diving Center Hurghada - Egypt,5,"1,687",SCUBA tour agency,Scuba & Snorkelling,27.2588374,33.8194789,hurghada,SCUBA tour agency Scuba & Snorkelling,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRKHiAG4Tf4E_4aeFXScyA8vUu70AT5WUbkLx_48JK-S_aPS_w2aUK2v5QTaQ&s
424,Dive UK Hurghada,5,153,Diving center,Sports Camps & Clinics  Scuba & Snorkelling  Adrenaline & Extreme Tours  Taxis & Shuttles  Boat Tours  Private Tours  Dolphin & Whale Watching  Day Trips,27.226189,33.8410469,hurghada,Diving center Sports Camps & Clinics  Scuba & Snorkelling  Adrenaline & Extreme Tours  Taxis & Shuttles  Boat Tours  Private Tours  Dolphin & Whale Watching  Day Trips,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCG9VKRwK_9GcOvCBo6jFzG5ZwpbnwPJFuJgu3lOnaEWPAiKklPKhyzIFA9g&s
425,Bullet Speedboats,5,64,Boat rental service,Scuba & Snorkelling  Swim with Dolphins  Boat Tours  Private Tours  Dolphin & Whale Watching  Speed Boats Tours  Day Trips,27.2244643,33.8411446,hurghada,Boat rental service Scuba & Snorkelling  Swim with Dolphins  Boat Tours  Private Tours  Dolphin & Whale Watching  Speed Boats Tours  Day Trips,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlUC3E0ERGhqig8ww4sA0CIU8k0LhdJqsO-Gq5H8CmaoSXLn8tAnuq4xFhPQ&s
426,Desert Safari Hurghada,4.3,164,Sightseeing tour agency,,27.1328779,33.7807325,hurghada,Sightseeing tour agency ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJXr0R7gUFwizeuisgv15Esw17zgdZ6yzsvCQEPC9YmssXdlRS1G7-Amtqg_s&s
427,Crazy Dolphin Diving Center,4.7,139,SCUBA instructor,Scuba & Snorkelling  Boat Tours,27.2477625,33.8475875,hurghada,SCUBA instructor Scuba & Snorkelling  Boat Tours,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQf_1_pIIpR9TQjEIOrTxm7UZsFgA2Sh6gbbEy7-fDccP5pqXZkierg0mVdbuE&s
428,ALFayrouz beach,3.8,180,Beach,public,27.2179868,33.8417807,hurghada,Beach public,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFKUZR94CbKhCbH3Q5IPrJ7agdg1R4pnB_VJrkXrL7DJV22XoVmr1C9YsqpA&s
429,Akhenaten Egypt Gallery,2.5,30,Art Gallery,Art Galleries,27.1885356,33.822085,hurghada,Art Gallery Art Galleries,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRe3zqqnabY_G-8zr7sFBA-x6bDlpiL6ZI-j3zfPzz4Y0rr5QMs0wjmXUdfuw&s
430,Dive Hurghada,4.8,330,SCUBA instructor,Scuba & Snorkelling  Shark Diving  Safaris  Boat Tours  Water Sports,27.1980004,33.8428959,hurghada,SCUBA instructor Scuba & Snorkelling  Shark Diving  Safaris  Boat Tours  Water Sports,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQcxsGh2d5F8bpsr1ocXCAQKI-EjUQTkFlLHPsx1wcPRUNIcqwtAtn7PK6EcI8&s
431,Mahmya Island,4.7,"3,987",island,Islands,27.1827177,33.9596303,hurghada,island Islands,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjJy-s8t5Omz2rYaY6VzPYlHOcjrbBgzIQJYxViEsNchNLEiHFeBDIv9WvMlk&s
432,"Cleopatra Bazar Sheraton road, Hurghada",4.2,209,Shopping mall,,27.2137874,33.8401032,hurghada,Shopping mall ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMrrnG51PfsGhHXI1knM60a_8uer1ilOIl2t2x-G3KkmV22GCez3vYSuF-EAo&s
433,Egypt Divers,4.5,443,Diving center,,27.2578957,33.8116067,hurghada,Diving center ,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGIH9JzZar3wxuH8qCQcrFbzSsvra98M_36aYozlwXazrRuXqqZZV0unG0pIM&s
